epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783227563.211761000,project_quarantined_rep2,before,20461,trustd,0.0,0.1,12224
1783227563.211761000,project_quarantined_rep2,before,20462,trustd,0.0,0.0,3344
1783227563.211761000,project_quarantined_rep2,before,22673,codex,0.0,0.0,2208
1783227563.211761000,project_quarantined_rep2,before,23030,codex,0.0,0.0,5760
1783227563.211761000,project_quarantined_rep2,before,36402,codex,0.0,0.0,672
1783227563.211761000,project_quarantined_rep2,before,46907,codex,0.0,0.0,4480
1783227563.211761000,project_quarantined_rep2,before,50555,syspolicyd,1.3,0.0,2592
1783227563.211761000,project_quarantined_rep2,before,88895,trustd,0.0,0.1,15008
1783227563.211761000,project_quarantined_rep2,before,89129,trustd,1.0,0.1,14928
1783227563.211761000,project_quarantined_rep2,before,97096,codex,0.1,2.2,363584
1783227563.211761000,project_quarantined_rep2,before,97226,codex,0.0,0.3,48720
1783227566.243137000,project_quarantined_rep2,after,512,syspolicyd,0.6,0.3,42672
1783227566.243137000,project_quarantined_rep2,after,909,codex,0.0,0.0,1616
1783227566.243137000,project_quarantined_rep2,after,4630,codex,0.0,0.0,640
1783227566.243137000,project_quarantined_rep2,after,20460,trustd,0.0,0.0,8288
1783227566.243137000,project_quarantined_rep2,after,20461,trustd,0.0,0.1,12224
1783227566.243137000,project_quarantined_rep2,after,20462,trustd,0.0,0.0,3344
1783227566.243137000,project_quarantined_rep2,after,22673,codex,0.0,0.0,2192
1783227566.243137000,project_quarantined_rep2,after,23030,codex,0.0,0.0,5760
1783227566.243137000,project_quarantined_rep2,after,36402,codex,0.0,0.0,672
1783227566.243137000,project_quarantined_rep2,after,46907,codex,0.0,0.0,4480
1783227566.243137000,project_quarantined_rep2,after,50555,syspolicyd,0.0,0.0,2592
1783227566.243137000,project_quarantined_rep2,after,88895,trustd,0.0,0.1,14848
1783227566.243137000,project_quarantined_rep2,after,89129,trustd,0.2,0.1,14704
1783227566.243137000,project_quarantined_rep2,after,97096,codex,0.1,2.1,358608
1783227566.243137000,project_quarantined_rep2,after,97226,codex,0.0,0.3,45024
1783227566.264919000,real_clean_rep3,before,512,syspolicyd,0.6,0.3,42672
1783227566.264919000,real_clean_rep3,before,909,codex,0.0,0.0,1616
1783227566.264919000,real_clean_rep3,before,4630,codex,0.0,0.0,640
1783227566.264919000,real_clean_rep3,before,20460,trustd,0.0,0.0,8288
1783227566.264919000,real_clean_rep3,before,20461,trustd,0.0,0.1,12224
1783227566.264919000,real_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783227566.264919000,real_clean_rep3,before,22673,codex,0.0,0.0,2192
1783227566.264919000,real_clean_rep3,before,23030,codex,0.0,0.0,5760
1783227566.264919000,real_clean_rep3,before,36402,codex,0.0,0.0,672
1783227566.264919000,real_clean_rep3,before,46907,codex,0.0,0.0,4480
1783227566.264919000,real_clean_rep3,before,50555,syspolicyd,0.0,0.0,2592
1783227566.264919000,real_clean_rep3,before,88895,trustd,0.0,0.1,14848
1783227566.264919000,real_clean_rep3,before,89129,trustd,0.2,0.1,14704
1783227566.264919000,real_clean_rep3,before,97096,codex,0.1,2.1,358608
1783227566.264919000,real_clean_rep3,before,97226,codex,0.0,0.3,45024
1783227566.436687000,real_clean_rep3,after,512,syspolicyd,0.9,0.3,42624
1783227566.436687000,real_clean_rep3,after,909,codex,0.0,0.0,1616
1783227566.436687000,real_clean_rep3,after,4630,codex,0.0,0.0,640
1783227566.436687000,real_clean_rep3,after,20460,trustd,0.0,0.0,8272
1783227566.436687000,real_clean_rep3,after,20461,trustd,0.0,0.1,12208
1783227566.436687000,real_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783227566.436687000,real_clean_rep3,after,22673,codex,0.0,0.0,2192
1783227566.436687000,real_clean_rep3,after,23030,codex,0.0,0.0,5760
1783227566.436687000,real_clean_rep3,after,36402,codex,0.0,0.0,672
1783227566.436687000,real_clean_rep3,after,46907,codex,0.0,0.0,4480
1783227566.436687000,real_clean_rep3,after,50555,syspolicyd,1.5,0.0,2592
1783227566.436687000,real_clean_rep3,after,88895,trustd,0.0,0.1,14816
1783227566.436687000,real_clean_rep3,after,89129,trustd,0.1,0.1,14688
1783227566.436687000,real_clean_rep3,after,97096,codex,0.0,2.1,348096
1783227566.436687000,real_clean_rep3,after,97226,codex,0.0,0.3,45008
1783227566.456668000,copy_clean_rep3,before,512,syspolicyd,1.2,0.3,42624
1783227566.456668000,copy_clean_rep3,before,909,codex,0.0,0.0,1616
1783227566.456668000,copy_clean_rep3,before,4630,codex,0.0,0.0,640
1783227566.456668000,copy_clean_rep3,before,20460,trustd,0.0,0.0,8272
1783227566.456668000,copy_clean_rep3,before,20461,trustd,0.0,0.1,12208
1783227566.456668000,copy_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783227566.456668000,copy_clean_rep3,before,22673,codex,0.0,0.0,2192
1783227566.456668000,copy_clean_rep3,before,23030,codex,0.0,0.0,5760
1783227566.456668000,copy_clean_rep3,before,36402,codex,0.0,0.0,672
1783227566.456668000,copy_clean_rep3,before,46907,codex,0.0,0.0,4480
1783227566.456668000,copy_clean_rep3,before,50555,syspolicyd,2.2,0.0,2592
1783227566.456668000,copy_clean_rep3,before,88895,trustd,0.0,0.1,14816
1783227566.456668000,copy_clean_rep3,before,89129,trustd,0.0,0.1,14688
1783227566.456668000,copy_clean_rep3,before,97096,codex,0.0,2.1,348096
1783227566.456668000,copy_clean_rep3,before,97226,codex,0.0,0.3,45008
1783227566.629182000,copy_clean_rep3,after,512,syspolicyd,1.4,0.3,42624
1783227566.629182000,copy_clean_rep3,after,909,codex,0.0,0.0,1616
1783227566.629182000,copy_clean_rep3,after,4630,codex,0.0,0.0,640
1783227566.629182000,copy_clean_rep3,after,20460,trustd,0.0,0.0,8272
1783227566.629182000,copy_clean_rep3,after,20461,trustd,0.0,0.1,12208
1783227566.629182000,copy_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783227566.629182000,copy_clean_rep3,after,22673,codex,0.0,0.0,2192
1783227566.629182000,copy_clean_rep3,after,23030,codex,0.0,0.0,5760
1783227566.629182000,copy_clean_rep3,after,36402,codex,0.0,0.0,672
1783227566.629182000,copy_clean_rep3,after,46907,codex,0.0,0.0,4480
1783227566.629182000,copy_clean_rep3,after,50555,syspolicyd,2.8,0.0,2592
1783227566.629182000,copy_clean_rep3,after,88895,trustd,0.0,0.1,14816
1783227566.629182000,copy_clean_rep3,after,89129,trustd,0.0,0.1,14688
