epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783238358.399368000,real_clean_rep3,after,4630,codex,0.0,0.0,640
1783238358.399368000,real_clean_rep3,after,20460,trustd,0.0,0.0,5776
1783238358.399368000,real_clean_rep3,after,20461,trustd,0.0,0.1,9120
1783238358.399368000,real_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783238358.399368000,real_clean_rep3,after,22673,codex,0.0,0.0,2192
1783238358.399368000,real_clean_rep3,after,36402,codex,0.0,0.0,672
1783238358.399368000,real_clean_rep3,after,46907,codex,0.0,0.0,4480
1783238358.399368000,real_clean_rep3,after,67200,codex,0.0,0.0,7744
1783238358.399368000,real_clean_rep3,after,72530,syspolicyd,50.7,0.5,81248
1783238358.399368000,real_clean_rep3,after,72645,syspolicyd,1.0,0.0,2608
1783238358.399368000,real_clean_rep3,after,88895,trustd,0.0,0.1,15184
1783238358.399368000,real_clean_rep3,after,89129,trustd,0.1,0.1,14096
1783238358.399368000,real_clean_rep3,after,97096,codex,0.1,1.6,270688
1783238358.399368000,real_clean_rep3,after,97226,codex,0.0,0.3,47408
1783238358.421100000,copy_clean_rep3,before,909,codex,0.0,0.0,1616
1783238358.421100000,copy_clean_rep3,before,4630,codex,0.0,0.0,640
1783238358.421100000,copy_clean_rep3,before,20460,trustd,0.0,0.0,5776
1783238358.421100000,copy_clean_rep3,before,20461,trustd,0.0,0.1,9120
1783238358.421100000,copy_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783238358.421100000,copy_clean_rep3,before,22673,codex,0.0,0.0,2192
1783238358.421100000,copy_clean_rep3,before,36402,codex,0.0,0.0,672
1783238358.421100000,copy_clean_rep3,before,46907,codex,0.0,0.0,4480
1783238358.421100000,copy_clean_rep3,before,67200,codex,0.0,0.0,7744
1783238358.421100000,copy_clean_rep3,before,72530,syspolicyd,32.4,0.5,81248
1783238358.421100000,copy_clean_rep3,before,72645,syspolicyd,2.1,0.0,2608
1783238358.421100000,copy_clean_rep3,before,88895,trustd,0.0,0.1,15184
1783238358.421100000,copy_clean_rep3,before,89129,trustd,0.0,0.1,14096
1783238358.421100000,copy_clean_rep3,before,97096,codex,0.1,1.6,270688
1783238358.421100000,copy_clean_rep3,before,97226,codex,0.0,0.3,47408
1783238358.583837000,copy_clean_rep3,after,909,codex,0.0,0.0,1616
1783238358.583837000,copy_clean_rep3,after,4630,codex,0.0,0.0,640
1783238358.583837000,copy_clean_rep3,after,20460,trustd,0.0,0.0,5776
1783238358.583837000,copy_clean_rep3,after,20461,trustd,0.0,0.1,9120
1783238358.583837000,copy_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783238358.583837000,copy_clean_rep3,after,22673,codex,0.0,0.0,2192
1783238358.583837000,copy_clean_rep3,after,36402,codex,0.0,0.0,672
1783238358.583837000,copy_clean_rep3,after,46907,codex,0.0,0.0,4480
1783238358.583837000,copy_clean_rep3,after,67200,codex,0.0,0.0,7744
1783238358.583837000,copy_clean_rep3,after,72530,syspolicyd,21.0,0.5,81248
1783238358.583837000,copy_clean_rep3,after,72645,syspolicyd,2.6,0.0,2608
1783238358.583837000,copy_clean_rep3,after,88895,trustd,0.0,0.1,15184
1783238358.583837000,copy_clean_rep3,after,89129,trustd,0.0,0.1,14016
1783238358.583837000,copy_clean_rep3,after,97096,codex,0.1,1.6,270688
1783238358.583837000,copy_clean_rep3,after,97226,codex,0.0,0.3,47408
1783238358.604938000,copy_quarantined_rep3,before,909,codex,0.0,0.0,1616
1783238358.604938000,copy_quarantined_rep3,before,4630,codex,0.0,0.0,640
1783238358.604938000,copy_quarantined_rep3,before,20460,trustd,0.0,0.0,5776
1783238358.604938000,copy_quarantined_rep3,before,20461,trustd,0.0,0.1,9120
1783238358.604938000,copy_quarantined_rep3,before,20462,trustd,0.0,0.0,3344
1783238358.604938000,copy_quarantined_rep3,before,22673,codex,0.0,0.0,2192
1783238358.604938000,copy_quarantined_rep3,before,36402,codex,0.0,0.0,672
1783238358.604938000,copy_quarantined_rep3,before,46907,codex,0.0,0.0,4480
1783238358.604938000,copy_quarantined_rep3,before,67200,codex,0.0,0.0,7744
1783238358.604938000,copy_quarantined_rep3,before,72530,syspolicyd,21.0,0.5,81248
1783238358.604938000,copy_quarantined_rep3,before,72645,syspolicyd,2.6,0.0,2608
1783238358.604938000,copy_quarantined_rep3,before,88895,trustd,0.0,0.1,15184
1783238358.604938000,copy_quarantined_rep3,before,89129,trustd,0.0,0.1,14016
1783238358.604938000,copy_quarantined_rep3,before,97096,codex,0.1,1.6,270688
1783238358.604938000,copy_quarantined_rep3,before,97226,codex,0.0,0.3,47408
1783238358.772226000,copy_quarantined_rep3,after,909,codex,0.0,0.0,1616
1783238358.772226000,copy_quarantined_rep3,after,4630,codex,0.0,0.0,640
1783238358.772226000,copy_quarantined_rep3,after,20460,trustd,0.0,0.0,5776
1783238358.772226000,copy_quarantined_rep3,after,20461,trustd,0.0,0.1,9120
1783238358.772226000,copy_quarantined_rep3,after,20462,trustd,0.0,0.0,3344
1783238358.772226000,copy_quarantined_rep3,after,22673,codex,0.0,0.0,2192
1783238358.772226000,copy_quarantined_rep3,after,36402,codex,0.0,0.0,672
1783238358.772226000,copy_quarantined_rep3,after,46907,codex,0.0,0.0,4480
1783238358.772226000,copy_quarantined_rep3,after,67200,codex,0.0,0.0,7744
1783238358.772226000,copy_quarantined_rep3,after,72530,syspolicyd,13.8,0.5,81248
1783238358.772226000,copy_quarantined_rep3,after,72645,syspolicyd,3.0,0.0,2608
1783238358.772226000,copy_quarantined_rep3,after,88895,trustd,0.0,0.1,15184
1783238358.772226000,copy_quarantined_rep3,after,89129,trustd,0.0,0.1,14016
1783238358.772226000,copy_quarantined_rep3,after,97096,codex,0.1,1.6,270224
1783238358.772226000,copy_quarantined_rep3,after,97226,codex,0.0,0.3,47408
1783238358.793286000,project_clean_rep3,before,909,codex,0.0,0.0,1616
1783238358.793286000,project_clean_rep3,before,4630,codex,0.0,0.0,640
1783238358.793286000,project_clean_rep3,before,20460,trustd,0.0,0.0,5776
1783238358.793286000,project_clean_rep3,before,20461,trustd,0.0,0.1,9120
1783238358.793286000,project_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783238358.793286000,project_clean_rep3,before,22673,codex,0.0,0.0,2192
1783238358.793286000,project_clean_rep3,before,36402,codex,0.0,0.0,672
1783238358.793286000,project_clean_rep3,before,46907,codex,0.0,0.0,4480
1783238358.793286000,project_clean_rep3,before,67200,codex,0.0,0.0,7744
1783238358.793286000,project_clean_rep3,before,72530,syspolicyd,9.3,0.5,81248
1783238358.793286000,project_clean_rep3,before,72645,syspolicyd,3.3,0.0,2608
1783238358.793286000,project_clean_rep3,before,88895,trustd,0.0,0.1,15184
1783238358.793286000,project_clean_rep3,before,89129,trustd,0.0,0.1,14016
1783238358.793286000,project_clean_rep3,before,97096,codex,0.0,1.6,270224
1783238358.793286000,project_clean_rep3,before,97226,codex,0.0,0.3,47408
1783238358.968948000,project_clean_rep3,after,909,codex,0.0,0.0,1616
1783238358.968948000,project_clean_rep3,after,4630,codex,0.0,0.0,640
1783238358.968948000,project_clean_rep3,after,20460,trustd,0.0,0.0,5760
1783238358.968948000,project_clean_rep3,after,20461,trustd,0.0,0.1,9120
1783238358.968948000,project_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783238358.968948000,project_clean_rep3,after,22673,codex,0.0,0.0,2192
1783238358.968948000,project_clean_rep3,after,36402,codex,0.0,0.0,672
1783238358.968948000,project_clean_rep3,after,46907,codex,0.0,0.0,4480
1783238358.968948000,project_clean_rep3,after,67200,codex,0.0,0.0,7744
1783238358.968948000,project_clean_rep3,after,72530,syspolicyd,6.7,0.5,81248
1783238358.968948000,project_clean_rep3,after,72645,syspolicyd,3.5,0.0,2608
1783238358.968948000,project_clean_rep3,after,88895,trustd,0.0,0.1,15168
1783238358.968948000,project_clean_rep3,after,89129,trustd,0.0,0.1,14000
1783238358.968948000,project_clean_rep3,after,97096,codex,0.0,1.6,270160
1783238358.968948000,project_clean_rep3,after,97226,codex,0.0,0.3,47408
1783238358.990084000,project_quarantined_rep3,before,909,codex,0.0,0.0,1616
1783238358.990084000,project_quarantined_rep3,before,4630,codex,0.0,0.0,640
1783238358.990084000,project_quarantined_rep3,before,20460,trustd,0.0,0.0,5760
